variant,N,method,predicted_return,realized_return,avg_logprob,prefix_surprise,dynamics_error,action_energy,candidate_risk_rate,candidate_diversity,blocked,accepted_count,mode_collapse,adaptive_safe_n,adaptive_allowed
anti_aligned_scorer,16,raw,14.753623188405799,9.2578507607495,-1.6605478152059812,7.6749499065817615,0.5284831620229555,0.23666666666666672,0.984375,1.0,0.0,16.0,0.0,0,False
anti_aligned_scorer,16,sieve,14.753623188405797,12.107346775551477,-1.2211048474920616,3.5011820263081783,0.2360691419738736,0.18333333333333343,0.984375,1.0,0.75,0.25,0.0,0,False
anti_aligned_scorer,32,oracle,12.936231884057973,16.485814144061994,-1.6240497123222413,5.184646758992121,0.4231723176730764,0.24166666666666672,0.9921875,1.0,0.0,0.0,0.0,0,False
anti_aligned_scorer,32,raw,14.82536231884058,9.387252076952791,-1.7900972501658015,8.645294433299227,0.596047266035853,0.2733333333333334,0.9921875,1.0,0.0,32.0,0.0,0,False
anti_aligned_scorer,32,sieve,13.996376811594205,12.387438991429493,-1.2239364973320381,3.67676166803086,0.21952987299700424,0.17500000000000004,0.9921875,1.0,0.7916666666666666,0.25,0.0,0,False
anti_aligned_scorer,64,oracle,13.031884057971013,16.919157597881043,-1.6866684274805313,4.788937800760416,0.4754203559153467,0.24500000000000008,0.9915364583333334,0.9986979166666666,0.0,0.0,0.04166666666666663,0,False
anti_aligned_scorer,64,raw,15.152173913043478,10.105720569197025,-1.845248205432925,8.445956527983503,0.6728319301661911,0.2583333333333334,0.9915364583333334,0.9986979166666666,0.0,64.0,0.0,0,False
anti_aligned_scorer,64,sieve,14.91304347826087,12.769646052894586,-1.0905370343085317,3.635737147025449,0.1975259853437058,0.1633333333333334,0.9915364583333334,0.9986979166666666,0.625,0.5416666666666666,0.0,0,False
horizon_stress,1,oracle,23.191304347826087,19.39061077125507,-1.633929203787445,5.757511622386492,0.4743155828845269,0.2270833333333334,1.0,1.0,0.0,0.0,0.0,0,False
horizon_stress,1,raw,23.191304347826087,19.39061077125507,-1.633929203787445,5.757511622386492,0.4743155828845269,0.2270833333333334,1.0,1.0,0.0,1.0,0.0,0,False
horizon_stress,1,sieve,23.191304347826087,19.39061077125507,-1.633929203787445,5.757511622386492,0.4743155828845269,0.2270833333333334,1.0,1.0,1.0,0.0,0.0,0,False
horizon_stress,2,oracle,23.414492753623193,22.052764569483987,-1.6015997493898013,5.6021818311701495,0.41775726063272334,0.2177083333333334,0.9791666666666666,1.0,0.0,0.0,0.0,0,False
horizon_stress,2,raw,24.92898550724638,17.386498308283844,-1.5584880017307388,5.616579187100402,0.432413256437073,0.22604166666666672,0.9791666666666666,1.0,0.0,2.0,0.0,0,False
horizon_stress,2,sieve,24.100000000000005,18.61167007657615,-1.5114443788958145,5.224019963028199,0.37846313238722856,0.21562500000000004,0.9791666666666666,1.0,0.9583333333333334,0.041666666666666664,0.0,0,False
horizon_stress,4,oracle,23.135507246376818,24.483562149336574,-1.5225800877178477,5.407681585176519,0.40994704017598843,0.20520833333333335,1.0,1.0,0.0,0.0,0.0,0,False
horizon_stress,4,raw,25.989130434782613,17.728126780154216,-1.3740578026408343,5.603802528272399,0.37101309392510845,0.1947916666666667,1.0,1.0,0.0,4.0,0.0,0,False
horizon_stress,4,sieve,24.275362318840582,17.729664811898786,-1.3193008663942838,4.703798799926776,0.3316791529850613,0.19270833333333337,1.0,1.0,1.0,0.0,0.0,0,False
horizon_stress,8,oracle,24.371014492753627,25.67722687839493,-1.4810846362661654,5.8195664501026885,0.41989490624339815,0.19375000000000006,0.9947916666666666,1.0,0.0,0.0,0.0,0,False
horizon_stress,8,raw,27.0731884057971,14.847562750956712,-1.259082404257926,5.536602029504171,0.3644145961122786,0.18750000000000008,0.9947916666666666,1.0,0.0,8.0,0.0,0,False
horizon_stress,8,sieve,25.3195652173913,14.548923530890756,-1.2266443607090178,4.325648024299795,0.28918959460234633,0.15625000000000006,0.9947916666666666,1.0,0.9583333333333334,0.041666666666666664,0.0,0,False
horizon_stress,16,oracle,24.11594202898551,26.640330172742996,-1.4580312101617612,5.529251296406412,0.3721390799959025,0.1947916666666667,0.9947916666666666,1.0,0.0,0.0,0.0,0,False
horizon_stress,16,raw,27.870289855072468,16.881476492703467,-1.247973865355436,5.708929655429725,0.36267849457305285,0.19166666666666668,0.9947916666666666,1.0,0.0,16.0,0.0,0,False
horizon_stress,16,sieve,26.315942028985507,20.24497022057812,-1.074009354097069,4.422920157845393,0.25394792006478073,0.17291666666666672,0.9947916666666666,1.0,0.9166666666666666,0.08333333333333333,0.0,0,False
horizon_stress,32,oracle,24.394927536231886,27.24377266489128,-1.400819013140766,5.760482736191011,0.34442817748183646,0.2052083333333334,0.9895833333333334,1.0,0.0,0.0,0.0,0,False
horizon_stress,32,raw,28.348550724637686,13.107056256711468,-1.118215246480906,5.008000760576617,0.32121187697612585,0.1583333333333334,0.9895833333333334,1.0,0.0,32.0,0.0,0,False
horizon_stress,32,sieve,26.91376811594203,19.604421717920417,-0.9858295110708567,3.811953367901946,0.20382151105511334,0.16250000000000006,0.9895833333333334,1.0,0.7083333333333334,0.3333333333333333,0.0,0,False
horizon_stress,64,oracle,23.972463768115944,27.492549870587027,-1.4837352042197196,5.553236373847015,0.36659013543698266,0.2260416666666667,0.9889322916666666,1.0,0.0,0.0,0.0,0,False
horizon_stress,64,raw,28.76304347826087,11.83801235814815,-1.136346144968371,5.642864941583196,0.3030230358099621,0.17187500000000008,0.9889322916666666,1.0,0.0,64.0,0.0,0,False
horizon_stress,64,sieve,27.240579710144928,17.29317815259255,-0.8529148134779576,3.6535894476596997,0.17430898243661477,0.14583333333333337,0.9889322916666666,1.0,0.5,0.7083333333333334,0.0,0,False
in_support,1,oracle,14.833333333333336,12.69743523678899,-1.1171677280748884,3.7710005055057247,0.2943189403403091,0.1950000000000001,0.6666666666666666,1.0,0.0,0.0,0.04166666666666663,0,False
in_support,1,raw,14.833333333333336,12.69743523678899,-1.1171677280748884,3.7710005055057247,0.2943189403403091,0.1950000000000001,0.6666666666666666,1.0,0.0,1.0,0.04166666666666663,0,False
in_support,1,sieve,14.833333333333336,12.69743523678899,-1.1171677280748884,3.7710005055057247,0.2943189403403091,0.1950000000000001,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.04166666666666663,0,False
in_support,2,oracle,14.012318840579711,14.899761311779097,-1.1258872830710815,3.588762113197694,0.296775937849296,0.19166666666666674,0.6666666666666666,0.9791666666666666,0.0,0.0,0.08333333333333337,0,False
in_support,2,raw,15.742028985507247,11.618403877518787,-0.9577135712646552,3.0013572803564537,0.2607164601866154,0.16166666666666674,0.6666666666666666,0.9791666666666666,0.0,2.0,0.08333333333333337,0,False
in_support,2,sieve,15.08840579710145,12.589910676278668,-0.8902019350853507,2.8252650471060297,0.21133118675077336,0.1433333333333334,0.6666666666666666,0.9791666666666666,0.3333333333333333,0.6666666666666666,0.08333333333333337,0,False
in_support,4,oracle,14.905072463768116,15.169371535104181,-1.035346434231438,3.2635196940788034,0.22359769423477613,0.2033333333333334,0.6770833333333334,1.0,0.0,0.0,0.04166666666666663,0,False
in_support,4,raw,15.949275362318843,13.30204575142406,-1.0479346215723249,3.586067945539463,0.22430816648359406,0.18500000000000005,0.6770833333333334,1.0,0.0,4.0,0.04166666666666663,0,False
in_support,4,sieve,15.112318840579713,13.760629662338678,-0.861381146033659,2.8789465621043333,0.13199560712228584,0.15666666666666673,0.6770833333333334,1.0,0.25,1.2916666666666667,0.08333333333333337,0,False
in_support,8,oracle,15.861594202898551,16.183033148658303,-0.930742212358641,3.3056918359450216,0.18503375026207838,0.2066666666666667,0.7291666666666666,0.9947916666666666,0.0,0.0,0.08333333333333337,0,False
in_support,8,raw,16.88985507246377,13.345279887912417,-0.8223414851791621,3.172957021403052,0.1860387458548588,0.15833333333333338,0.7291666666666666,0.9947916666666666,0.0,8.0,0.04166666666666663,0,False
in_support,8,sieve,16.02898550724638,13.70300314830551,-0.6670272792217066,2.6606746444285063,0.10073959317708987,0.14500000000000005,0.7291666666666666,0.9947916666666666,0.041666666666666664,2.1666666666666665,0.0,0,False
in_support,16,oracle,15.949275362318842,16.715125623931442,-0.8074321117280926,3.114002022753686,0.16706825989363583,0.17500000000000004,0.7291666666666666,0.9765625,0.0,0.0,0.25,0,False
in_support,16,raw,17.344202898550726,13.74213985896506,-0.7935337118724851,3.1254803318774105,0.1870889599549562,0.15000000000000005,0.7291666666666666,0.9765625,0.0,16.0,0.125,0,False
in_support,16,sieve,17.097101449275364,14.53056993118233,-0.5708409689230535,2.3687305017373586,0.09892459884963091,0.13500000000000004,0.7291666666666666,0.9765625,0.0,4.333333333333333,0.25,0,False
in_support,32,oracle,16.16449275362319,16.94781319295767,-0.855417597868566,3.4939658534771,0.1706149046878305,0.2016666666666667,0.7591145833333334,0.9817708333333334,0.0,0.0,0.125,0,False
in_support,32,raw,17.846376811594205,12.157243812534958,-0.7406388446871469,3.8378363366917525,0.15014257886510274,0.1416666666666667,0.7591145833333334,0.9817708333333334,0.0,32.0,0.125,0,False
in_support,32,sieve,17.479710144927537,13.31511273386416,-0.6106522464827205,2.7202060457720507,0.11111035684245918,0.1333333333333334,0.7591145833333334,0.9817708333333334,0.0,7.708333333333333,0.16666666666666663,0,False
in_support,64,oracle,15.718115942028986,17.533111178120578,-0.9992517027058495,3.1511804805223522,0.21310563406687819,0.20333333333333337,0.724609375,0.9459635416666666,0.0,0.0,0.20833333333333337,0,False
in_support,64,raw,18.021739130434785,11.728525161758574,-0.7498853748736741,3.468433865172847,0.14139572421564373,0.14500000000000002,0.724609375,0.9459635416666666,0.0,64.0,0.125,0,False
in_support,64,sieve,17.68695652173913,13.730720859746109,-0.6143002765012222,2.8979533501078527,0.10828062426057376,0.1433333333333334,0.724609375,0.9459635416666666,0.0,17.625,0.16666666666666663,0,False
out_of_support,1,oracle,11.573188405797103,7.190846474070991,-1.9103547498349915,6.324629274476909,0.49610180540170523,0.2550000000000001,1.0,1.0,0.0,0.0,0.0,0,False
out_of_support,1,raw,11.573188405797103,7.190846474070991,-1.9103547498349915,6.324629274476909,0.49610180540170523,0.2550000000000001,1.0,1.0,0.0,1.0,0.0,0,False
out_of_support,1,sieve,11.573188405797103,7.190846474070991,-1.9103547498349915,6.324629274476909,0.49610180540170523,0.2550000000000001,1.0,1.0,1.0,0.0,0.0,0,False
out_of_support,2,oracle,11.93985507246377,13.653446532080011,-1.8674851057794433,5.761888150526687,0.47323976743223956,0.26000000000000006,1.0,1.0,0.0,0.0,0.0,0,False
out_of_support,2,raw,12.936231884057973,11.797999073778342,-1.818897304798974,5.658296050814279,0.48827506223989187,0.2633333333333334,1.0,1.0,0.0,2.0,0.0,0,False
out_of_support,2,sieve,11.716666666666669,12.721344188074491,-1.8042953959137826,5.165992833562704,0.4266377309088994,0.2483333333333334,1.0,1.0,1.0,0.0,0.0,0,False
out_of_support,4,oracle,12.657246376811594,14.465301066607589,-1.8107986709133728,6.583249178910623,0.4787625284723613,0.2750000000000001,1.0,1.0,0.0,0.0,0.0,0,False
out_of_support,4,raw,14.235507246376812,10.298296835640244,-1.76265260006552,5.801193400664423,0.49008671801315434,0.2533333333333334,1.0,1.0,0.0,4.0,0.0,0,False
out_of_support,4,sieve,12.617391304347828,11.64252514770373,-1.6968398302851782,4.506868131922736,0.4241940338367903,0.2550000000000001,1.0,1.0,1.0,0.0,0.0,0,False
out_of_support,8,oracle,12.051449275362321,15.352661863773804,-1.8766404272614998,5.795104299881346,0.5189665186804587,0.3033333333333334,1.0,1.0,0.0,0.0,0.0,0,False
out_of_support,8,raw,14.307246376811596,11.222754412402061,-1.756505925063874,6.168379793836759,0.4844490748347699,0.2900000000000001,1.0,1.0,0.0,8.0,0.0,0,False
out_of_support,8,sieve,12.992028985507247,13.07221122212963,-1.5859578465615485,4.1934679189743305,0.3476248770667298,0.24000000000000007,1.0,1.0,1.0,0.0,0.0,0,False
out_of_support,16,oracle,11.509420289855072,16.264701479756827,-1.9576687432911666,6.873560566611128,0.540623435752692,0.2850000000000001,1.0,1.0,0.0,0.0,0.04166666666666663,0,False
out_of_support,16,raw,15.016666666666667,11.514821080547923,-1.769358920277598,6.052397840966889,0.5397270663857867,0.25500000000000006,1.0,1.0,0.0,16.0,0.0,0,False
out_of_support,16,sieve,12.97608695652174,11.209895269758617,-1.5697191567700415,4.153789941483214,0.30659124805565763,0.22000000000000008,1.0,1.0,1.0,0.0,0.0,0,False
out_of_support,32,oracle,11.52536231884058,16.487658870263697,-1.914664424926161,6.570879247290698,0.6188084006201043,0.27333333333333343,1.0,1.0,0.0,0.0,0.0,0,False
out_of_support,32,raw,15.50289855072464,9.1548694541707,-1.698220748992852,5.739456721212477,0.4781878679512297,0.2900000000000001,1.0,1.0,0.0,32.0,0.0,0,False
out_of_support,32,sieve,12.86449275362319,12.406260424141394,-1.5620100051308168,3.8112137011062632,0.3012853711224488,0.26166666666666677,1.0,1.0,1.0,0.0,0.0,0,False
out_of_support,64,oracle,11.955797101449278,16.826336303122023,-1.8915765066484094,6.46444391878779,0.5544682885230136,0.2800000000000001,1.0,0.9993489583333334,0.0,0.0,0.0,0,False
out_of_support,64,raw,15.805797101449278,10.131663058188597,-1.7293884338221608,5.9871788778480655,0.49529913627208266,0.25833333333333336,1.0,0.9993489583333334,0.0,64.0,0.0,0,False
out_of_support,64,sieve,12.60144927536232,11.804530846669934,-1.5375848890081407,3.8711403275130607,0.2882417443134994,0.24166666666666678,1.0,0.9993489583333334,1.0,0.0,0.0,0,False
